BUYSWEET,Buying Sweets,3801,1706,1706
LUMPYBUS,Lumpy - The Bus Driver,1656,1708,1708
DEVPERF,Devu and Perfume,2280,1708,1708
SUMPOWER,Summary Power,2465,1709,1709
NUMFACT,Number of Factors,5536,1710,1710
CEILSUM,Ceiling Sum,5091,1712,1712
MINCOLOR,Minimum Coloring,5293,1713,1713
XORIER,War of XORs,4408,1713,1713
SUMPRODSEG,Sum Product Segments,5971,1713,1713
CARPTUN,Car-pal Tunnel,4624,1714,1714
EVENXOR,Even Subset Xor,9321,1714,1714
MSTICK,Matchsticks,4132,1714,1714
MAXMEX,Max Mex,7615,1714,1714
TEAMFOR,Team Formation,3485,1715,1715
MARBLE,Marbles,4761,1716,1716
LEDIV,Little Elephant and Divisors,3439,1716,1716
CHEFTMA,Chef and Time Machine,2936,1717,1717
PPNUM,Polo the Penguin and the Numbers,1651,1718,1718
CHEFANUP,Chef Anup,718,1718,1718
THEATRE,The Theatre Problem,6481,1719,1719
CHAPD,Chef and Prime Divisors,3629,1720,1720
LUCKY10,Little Elephant and Order,1833,1722,1722
AGECAL,Age Calculator,1684,1724,1724
FEMA2,Iron, Magnet and Wall,9362,1725,1725
ORACLCS,Oracle Devu and Longest Common Subsequence,2409,1726,1726
BINIM,Binary Nim,1405,1727,1727
ANDORUNI,And Or Union,7357,1728,1728
BEX,Book Exercises,2365,1728,1728
SETDIFF,Set Difference ,3394,1729,1729
N3,K-important Strings,180,1729,1729
CHEFHACK,End Of The World,2172,1730,1730
CHCBOX,Box of Chocolates,4865,1730,1730
VACCINE3,Vaccine Drive,6425,1731,1731
PALINT,XOR Equal,10129,1731,1731
SUBSPLAY,Easy Subsequence Selection,5644,1732,1732
MVCOIN,Moving Coins,484,1733,1733
FGFS,Bon Appetit,5348,1734,1734
PSHOT,Penalty Shoot-Out II,13530,1735,1735
CHFNSWAP,Chefina and Swap,10047,1735,1735
DUMPLING,Greatest Dumpling Fight,1339,1738,1738
MVALUE,Maximum Value,4468,1738,1738
XORMUL,Xor and Multiply,3713,1739,1739
MANYCHEF,Many Chefs,3599,1740,1740
GCDMOD,Modular GCD,7076,1741,1741
RHOUSE,Houses and Restaurants,527,1741,1741
GAMEW,Games of Wasseypur,3724,1741,1741
RBTREE,Chef and Red Black Tree,3688,1741,1741
CHEFPAT,Chef and Patients,3772,1742,1742
ARMTRN,Army Training,2347,1742,1742
MARBLEGF,Funny Marbles,3541,1742,1742
KFOLD,K-Foldable String,4360,1742,1742
HILLSEQ,Hill Sequence,8548,1743,1743
ONEKING,One Dimensional Kingdoms,7119,1743,1743
CSUMD,My Fair Coins,1857,1744,1744
LUCKPAL,Lucky Palin,485,1744,1744
NCOPIES,Copy and Paste,4871,1745,1745
KFUNC,Eugene and function,2075,1746,1746
BINSHFFL,Binary Shuffle,3232,1747,1747
JAIN,Chef got Recipes,6104,1747,1747
PALINGAM,Palindromic Game,4176,1747,1747
MAX01EVSWP,Same Parity Swaps in Binary Strings,3431,1747,1747
TANDP,Thief and Police,5543,1747,1747
F1,Golf course,286,1748,1748
TEAMNAME,Team Name,11120,1748,1748
CNPIIM,Counting Matrices,2865,1749,1749
EOOPR,The One Who Knocks!,3794,1749,1749
SUBMEDIA,Meet In The Median,2458,1750,1750
CHRL2,Chef and String,5739,1751,1751
HAREJUMP,Chefs new Pet,553,1751,1751
TIMEASR,Time measure,3251,1753,1753
ABREPEAT,Bear and AB,1377,1754,1754
ICL1903,Too Many Candies,1005,1754,1754
DIGITREM,Digit Removal,8337,1754,1754
TR2,Robot Game,221,1754,1754
STRCOMPARE,Compare those strings,3768,1756,1756
SHROUTE,Shortest Route,11834,1756,1756
SUB_XOR,Subarray XOR,4340,1757,1757
KLIP,K-Flip,4252,1757,1757
SHUFFLE,Another Birthday Present!,5929,1757,1757
GOODPREF,Count Good Prefixes,3573,1758,1758
COOLGUYS,Cool Guys,2194,1758,1758
MINNOTES,Optimal Denomination,9158,1759,1759
ANTI_PAL,Anti Palindrome,7733,1759,1759
RACINGEN,Racing,5110,1759,1759
MAXARXOR,Maximum Array Xor,4223,1759,1759
CHEFSPL,Chef And Special Dishes,2585,1760,1760
MODEQ,Modular Equation,12053,1761,1761
RESIST,Resistance,1598,1761,1761
DREAM,Chef&amp;#39;s Dream,1061,1761,1761
FIRE,Brush Fire,407,1761,1761
LEBAMBOO,Little Elephant and Bamboo,2073,1761,1761
CROSBLK,Crossing Blocks,5793,1762,1762
DISTELE,Distinct Elements,3973,1762,1762
EQIDLIS,Distribute idlis Equally,1036,1762,1762
ATOMS,Breaking Into Atoms,314,1762,1762
CO92MATR,Chef Restores a Matrix,2209,1763,1763
NDLVOTE,Vote for the Noodle Soup,512,1766,1766
CHEFELEC,Chefland and Electricity,3327,1767,1767
BINDIF,Strings,369,1769,1769
ICL1802,Stingy Strings,439,1769,1769
MATCHS,Matches,2948,1769,1769
RECTCNT,Rectangles Counting,655,1770,1770
CHRL1,Chef and Shop,1227,1771,1771
UNIONSET,Pairwise union of sets,4051,1771,1771
PROB,The Probability Of Winning,2834,1771,1771
CAB,Cybalphabit,2228,1771,1771
SUMQ,Triplets,4247,1772,1772
BRKNLIFE,Broken Life,4062,1772,1772
LUNCHTIM,Lunchtime,5110,1773,1773
PCJ18C,Chef and Polygon Cakes,3023,1773,1773
CHFING,Chef and Ingredients,4846,1774,1774
PALPALS,Palpal Strings,5921,1776,1776
AVGPR,Average of Pairs,3478,1776,1776
MONKS,Monks,4542,1776,1776
CHEFRES,Chef Restaurant ,5019,1776,1776
CLOSCHEF,Chef and Closure,4447,1777,1777
SNAKY,Snake Snaky,320,1777,1777
ONCHESS,Online Chess,1028,1778,1778
SUBMIMX,Substring Minimum Function,3659,1778,1778
RECTQUER,Rectangular Queries,2372,1778,1778
COVID19B,Coronavirus Spread 2,7261,1780,1780
KCON,K-Concatenation,9762,1780,1780
CAPIMOVE,Capital Movement,4099,1780,1780
MINARRS,Minimum Sum,1759,1781,1781
MINEAT,Minion Chef and Bananas,7531,1781,1781
ZEROONE,01 Subsequence,3463,1781,1781
MAXEP,Max and Electrical Panel,4234,1783,1783
CIEL8STR,Ciel and New Menu,715,1784,1784
VK18,Total Diamonds,3079,1786,1786
KLXOR,Again XOR problem,3910,1786,1786
COLARR,Colored Array,2432,1786,1786
HXOR,Hail XOR,9338,1786,1786
DIGROT,Digit Rotation,631,1787,1787
TLAPM,The Last Problem,7137,1788,1788
TAPALIN,Palindrome,1388,1788,1788
ARTBALAN,Art of Balance,5857,1788,1788
ABX01,Strange Function,1956,1789,1789
CHEFHAM,Chef and Hamming Distance of arrays,2599,1790,1790
PREZ,Prefix Zeros,6667,1790,1790
SVRT,Server Trouble,3446,1791,1791
MAXSEGM,Maximum Unique Segment,2117,1791,1791
STR_REVERSE,String Reverse,5447,1792,1792
GENARSEQ,Generalized Arithmetic Progression Free Sequence,384,1792,1792
PRIGAME,Prime Game,10601,1792,1792
MATBREAK,Matrix Decomposition,5636,1793,1793
FATCHEF,Remy paints the fence,3669,1793,1793
SPOONS,Project Spoon,1784,1795,1795
XORFOLD,XOR Folding,3447,1796,1796
TAAPLUSB,A Plus B Again!,1047,1796,1796
BWALL,The Great Wall of Byteland,463,1796,1796
SUMAGCD,Sum and GCD,4925,1798,1798
STACKS,Stacks,13449,1799,1799
NEWREST,New Restaurant,458,1800,1800
BTAR,Beautiful Array,2678,1800,1800
CHEFCOUN,Counter Test For CHEFSUM,3813,1802,1802
K1,Plant Location,455,1802,1802
MAGNETSORT,Magnet Sort,4211,1804,1804
S07E09,The One with All the Candy,3603,1804,1804
CHEFHPAL,Chef Hates Palindromes,3086,1804,1804
WITMATH,Witua and Math,2214,1804,1804
DELISH,Dessert Wizard,4530,1804,1804
SEGDIV,Subsegment Divisibility ,7214,1806,1806
SEALINE,Sereja and Line,801,1806,1806
WSTRING,W String,1580,1809,1809
PTUPLES,Prime Tuples,6924,1809,1809
MAXEXPR,Maximize an Expression,1184,1809,1809
XXOR,Chef and Easy Problem,4775,1810,1810
PEPPERON,Chef and Pepperoni Pizza,2430,1810,1810
LEEXAMS,Little Elephant and Exams,1564,1810,1810
ICL1901,A Weird Device,782,1810,1810
LEALCO,Little Elephant and Alcohol,1764,1811,1811
SGARDEN,Garden Game,2954,1811,1811
XDS,XD Subsequences,744,1813,1813
MGAME,Chef and Modulo Game,4352,1813,1813
F3,Curry Stained Napkin,96,1815,1815
CHEFHOME,A Home for Chef,1134,1815,1815
SEGFAULT,Segmentation Fault,2956,1815,1815
XORPRO,Logan and his XOR debacle,415,1816,1816
JOKRBTMN,Joker and Batman,3544,1816,1816
STFM,Chef and Strange Formula,3438,1817,1817
KAVGMAT,Worthy Matrix,9664,1817,1817
EANDO,Dazzling Even-Odd Challenge,2680,1817,1817
ARRT,Array Rotation Returns,4730,1818,1818
ISHVALA,The Promised Land,3351,1818,1818
CLFIBD,Fibonacci String,3219,1819,1819
PLANEDIV,Plane Division,6436,1819,1819
OROFAND,OR of ANDs,5558,1820,1820
FENWITER,Fenwick Iterations,2277,1820,1820
CAKEDOOM,Doom Bakes Cakes,1537,1821,1821
SPREAD,Gravel,2582,1822,1822
GOODPERM,Good Permutations,1531,1823,1823
VOWANX,Vowel Anxiety,3021,1823,1823
BINTOUR,Binary Tournament,2178,1827,1827
ADJXOR2,Adjacent Xors,3849,1827,1827
FORESTGA,Forest Gathering,5303,1829,1829
GCDDIV,The hardest gcd problem,1828,1829,1829
MINVOTE,Minions and Voting,4635,1830,1830
BLIMP,Air Blimp,4188,1831,1831
PRTAGN,Parity Again,3810,1831,1831
CLBATH,Bathwater,717,1831,1831
RNDRND,Go Round,410,1831,1831
NOKIA,Connecting Soldiers,3966,1831,1831
AEHASH,A-E Hash Function,397,1832,1832
EXPWEI,Expected Weight,2823,1833,1833
K2,Palindromic Numbers,514,1833,1833
ADDFRAC,Adding Fractions,424,1834,1834
AFLIP,Angled Flip,3309,1835,1835
DIVPAIR,Divisible Pairs,923,1835,1835
CHEFSOC2,Chef and Big Soccer,1855,1836,1836
RG_01,Maximal Score Path,417,1836,1836
BINMIS,Binary Mismatch,3090,1836,1836
ALBOFACE,Alice vs Bob Faceoff,4310,1837,1837
GRUBAN,Gru is Handing Out Bananas,813,1837,1837
ISBIAS,Equality,4408,1837,1837
PATHSUMS,Path-etic Sums,3623,1838,1838
ASTRGAME,A String Game,630,1839,1839
TANGDIV,Divide the Tangerine,2316,1840,1840
C4,Healthy dinner party,196,1841,1841
CHEFWED,Chef and Wedding Arrangements,10190,1841,1841
MODEQUAL,Mod Equality,5497,1842,1842
CHEFARK,Chef and Array and K,2505,1843,1843
FINDABC,Find A, B, C,2002,1843,1843
F2,Bytelandian Robots,108,1844,1844
REALBIN,From Rational to Binary,6845,1845,1845
WOUT,Way Out,3498,1845,1845
RPDRDNG,Rapid Re-Orderings,2601,1846,1846
CHEFRRUN,Chef and Round Run,3848,1847,1847
DIVREC,Divisors and Reciprocals,6405,1848,1848
H1,A puzzle game,3189,1848,1848
EQLIS,Equal LIS,6290,1848,1848
DISHOWN,Dish Owner,5551,1848,1848
PRETNUM,Yet Another Cute Girl,2209,1850,1850
RRATING,Restaurant Rating,1818,1851,1851
KINGCON,Kingdom Unity,2446,1851,1851
CHECKMATE,Check Mate,3960,1853,1853
MAKETRI,Chef and Triangles,2622,1854,1854
PRIMPATT,Prime Pattern,305,1854,1854
REIGN,Reign,1825,1855,1855
COLGLF4,College Life 4,8287,1856,1856
MATHL,C - Chef and Maths,1415,1856,1856
NOTALLFL,Not All Flavours,6442,1856,1856
D1,Product of divisors,775,1857,1857
CIRKILL,Circle of death,1259,1857,1857
STROPR,Chef and Strange Operations,2190,1859,1859
K3,Maze of Digits,183,1859,1859
GALACTIK,Galactik Football,4226,1860,1860
GARGOYLE,Return of the Gargoyle King,496,1861,1861
BSHUFFLE,Bad Shuffle,2834,1861,1861
MINDSUM,Minimize Digitsum,4264,1862,1862
IPCTRAIN,IPC Trainers,5474,1863,1863
GERALD03,Chef Goes Through Segments,806,1864,1864
FAKEBS,Fake Binary Search,2306,1864,1864
STEM,Word Stem,1125,1864,1864
MATXOR,Matrix XOR,4769,1864,1864
BININV,Binary Inversion,4308,1865,1865
D6,Count the squares,441,1865,1865
ALETHIO,Lyra and the Alethiometer,890,1865,1865
PHCUL,Physical Exercise,3192,1865,1865
SBSTR,Count Substrings,1127,1866,1866
CHEFORA,Chef vs Bharat,6277,1866,1866
CHEFGIFT,Birthday Gift,249,1868,1868
ATAT,Atleast and Atmost,2121,1870,1870
BUCKETS,Choosing from Buckets,1100,1871,1871
E2,Lights Off,161,1872,1872
J2,The LCS Problem Revisited,360,1872,1872
CLPERM,Chef and A Large Permutation,2812,1873,1873
PERMEX,PerMEXuation ,4294,1874,1874
CIELNUM1,Ciel Numbers I,387,1874,1874
LUCKY3,Lucky Sum,251,1875,1875
SUPERPLN,Super-plane,288,1875,1875
CROWD,Three is Crowd,1397,1875,1875
REMOVEADD,Remove and Add,3359,1877,1877
CLETAB,Cleaning Tables,3306,1877,1877
CIELTOMY,Ciel and Tomya,998,1877,1877
GDPERM,Good Permutation,2819,1877,1877
FTRIP,Field Trip,1273,1878,1878
MIKE2,Mike and Task Packages,581,1879,1879
XORSUB,XOR with Subset,5309,1879,1879
REVERSE,Chef and Reversing,6800,1879,1879
DRANGE,Range of Data,1515,1880,1880
ADTRI,Rupsa and Equilateral Triangle,2819,1881,1881
DIFNEIGH,Different Neighbours,3729,1881,1881
B5,Squash the Bugs,153,1881,1881
WEIRD2,Weird Question,1467,1882,1882
CHEFTOWN,ChefTown Parade,1364,1882,1882
BOXGAM97,Box Game,1624,1883,1883
PRTITION,Partition the numbers,3970,1884,1884
HIGHWAYC,Highway Crossing,2392,1884,1884
SLUSH,Drink Slush,2311,1884,1884
BOGOSORT,Bogosort,277,1884,1884
CHEFTEAM,Chef team,955,1884,1884
GRIDCHEF,Chefs Bad Day,120,1885,1885
DIGJUMP,Chef and Digit Jumps,7034,1886,1886
ARRFILL,Array Filling,7088,1887,1887
SIGNWAVE,Sign Wave,1843,1887,1887
CCGAME,Chef &amp; Cook Game,2918,1888,1888
GOHAN,Dr Geros lab,551,1889,1889
LOSTARRAY_,The Lost Array,2690,1889,1889
BWKNIGHT,The Black and White Knights,307,1890,1890
DEVSTR,Devu and binary String,2007,1892,1892
LUCKY1,Lucky Count,839,1892,1892
POSSPEW,Positive Spewing,3864,1892,1892
CHESSGM,Chess Pushing Game,175,1892,1892
MTRICK,Magic Trick,2670,1892,1892
NUMCOMP1,Total Components,6190,1893,1893
PETERSEN,Petersen Graph,1011,1894,1894
CHEFSHIP,Chef, Chefina and Their Friendship,3456,1894,1894
BOMBING,Bombing,134,1894,1894
MANRECT,Manhattan Rectangle,4233,1895,1895
CHECHOC,Maximum Candies,6085,1896,1896
SHIRO,Save The Princess,1724,1897,1897
QMAXTRIX,Query over Matrix,476,1898,1898
SUMSLOPE,Summing Slopes,165,1899,1899
REPSTR,Repeated String,300,1899,1899
CHEFBM,Chef and Strange Matrix,1942,1900,1900
ICL1704,Worst Case Analysis,313,1901,1901
YNOUTPUT,Forced Output,472,1901,1901
KUNIQUE,K-Unique Sequence,158,1901,1901
FINXOR,Find XOR,5971,1902,1902
LIFE,One Dimensional Game of Life,340,1902,1902
MIKE3,Mike and Stamps,1719,1903,1903
GERMANDE,Gerrymander,2077,1904,1904
GAMEOFPILES2,Game of Piles Version 2,1591,1905,1905
M3,Soccer League,181,1906,1906
POWSUM,Power Sum,4485,1906,1906
MAXAND18,Maximum AND,4126,1908,1908
GCDSET,Misha and Nice Sets,2661,1908,1908
CHEFSUBA,Chef and Sub Array ,2471,1908,1908
KSPHERES,Spheres,2463,1908,1908
STSWAP,Strange Swaps,375,1909,1909
ARRGAME2,Yet Another Nice Girl,1426,1909,1909
TAAND,And Operation,3362,1910,1910
LASTDIG,Last Digit Sum,1426,1910,1910
PEWDSVTS,Pied Piper vs Hooli,1832,1910,1910
GRAYSC,The Gray-Similar Code,2317,1910,1910
KS1,Guddu and his Mother,5798,1913,1913
LOGGERS,Logging Game,154,1914,1914
HARRYWND,Sam, The Charming Angel,390,1914,1914
KFORK,Knight Fork,217,1914,1914
SEATRSF,Sereja and Transformation,1261,1914,1914
F5,Magic sequence,71,1915,1915
GRAPHCT,Graph Counting,106,1916,1916
PERMSUFF,Permutation Shuffle,3285,1917,1917
POSTAL,The Postal Service,177,1917,1917
S04E23,The One with Ross Wedding,2272,1918,1918
ANTMAT,Antimatching,174,1919,1919
BYTEISLE,Byteknights and Byteknaves,325,1919,1919
MATDYS,Mathison and the Dynamo shuffle,1320,1920,1920
UASEQ,Chef and sequence,2264,1922,1922
RRMATRIX,Strange Matrix,1498,1922,1922
IOPC17A,The Birthday Tears,339,1923,1923
PAIRSUM2,Find the Sum,1894,1923,1923
DIVEO,Division ,3543,1923,1923
CHEFGP,Chef and a great voluntary Program,2605,1925,1925
OPPOSITE,Opposite Cites,1801,1925,1925
CK87GSUB,Chef and Counting Test,1501,1925,1925
MULTHREE,Multiple of 3,12795,1925,1925
J3,The N Queens Puzzle Revisited,172,1925,1925
BINADD,Addition,3382,1927,1927
CIRCLEGAME,Aujasvit and the Circle Game,3272,1927,1927
STRGMNZ,Strange Minimization,2194,1928,1928
BINIM2,Binary Nim 2,1347,1929,1929
KMXOR,Best Cake Ever,1162,1929,1929
BNSONSTR,Binary String on Steroids,3888,1930,1930
STRQ,Chef and Strings,2308,1930,1930
INTXOR,Chef and Interactive XOR,2468,1930,1930
B3,Battleship V,97,1930,1930
G3,A Coin Game,102,1930,1930
VSN,Vision,2152,1931,1931
HMAPPY1,Appy Loves One,2430,1932,1932
MINIL,Maximise Islands,3713,1932,1932
BINXOR,Binary XOR,3874,1932,1932
CTIME,Cheating Time,3667,1933,1933
WSITES01,Blocked websites,2472,1934,1934
ROOTTREE,Root the Tree,3730,1934,1934
ADDNDIV,Add and Divide,3875,1935,1935
WTBTR,Where to Build the Roads,1945,1935,1935
BANROB,Bank robbery,1960,1936,1936
CTHREE,Chef and Tuples,1653,1937,1937
GAPFILL,Gap Filler Game,216,1937,1937
DEVLDISC,Devu and a light discussion,1376,1938,1938
CLESEQ,Clean The Sequence,2208,1938,1938
REARRSTR,Devu and decorating birthday cake,1106,1938,1938
CHMOD,Chef and Segments,2506,1939,1939
PAPARAZI,Paparazzi Gennady,5795,1939,1939
E4,Quadratic Equations,110,1939,1939
MYSARA,Mysterious Sequence,3727,1939,1939
LUCKYBAL,Little Elephant and Balance,443,1940,1940
VOTING,Closest Ranking,132,1941,1941
LEMOUSE,Little Elephant and Mouses,1123,1941,1941
ISREC,Rectangle,3322,1942,1942
CSS2,Cascading Style Sheets,1586,1942,1942
CHEFTET,Chef and Tetris,2104,1943,1943
CALCULUS,Calculus,892,1943,1943
BSXOR,Binary String Xor,1964,1943,1943
CHEFTIC,Chef and Tic-Tac-Toe,482,1943,1943
SUB7NUM,Subsequence-Numbers Divisible by 7,1514,1943,1943
DRGHTS,Draughts,1662,1944,1944
ANDEQ,Equal After And,2734,1945,1945
EVEDG,Even Edges,4132,1945,1945
CHEFK1,Chef Designed a Network,3236,1945,1945
HMAPPY,Appy and Balloons ,3477,1947,1947
DOR,D-Or,2154,1949,1949
OMAX,Omax,259,1949,1949
STDYTAB,Steady tables,1880,1949,1949
NCOPRIMEN,Non Coprime Neighbours,3285,1950,1950
LUKYDRIV,Lucky Driving,882,1951,1951
CIRCINTE,Circular Intervals,121,1951,1951
CPOINT,Central Point,547,1951,1951
DDISH,Delicious Dishes,790,1951,1951
CHEFQUER,Chef and Queries,2917,1952,1952
CHEFWM,ChefWM,4245,1955,1955
NMNMX,No Minimum No Maximum,1860,1957,1957
DIAMOND,Need More Diamonds,1004,1958,1958
LPAIR,Chef and Reunion,1175,1959,1959
DIVGOLD,How to Minimize a String,1094,1961,1961
B1,Spaghetti Monsters,74,1962,1962
G2,Smart Frog,73,1963,1963
G1,A Bowling Game,61,1963,1963
COOKFOOD,Cooking dishes,230,1963,1963
STRMRG,String Merging,3343,1965,1965
NEXTNUM,Rank of the Number,549,1966,1966
CSEQ,Count Sequences,2115,1967,1967
CHFNFRN,Chef and Friends,2586,1967,1967
J1,SudokuX,84,1969,1969
NSA,No Strings Attached,1298,1970,1970
RRMTRX2,Matrix Again,1004,1970,1970
PREPARE,Preparing Dishes,162,1971,1971
CLIQUED,Bear and Clique Distances,2466,1972,1972
SUMOFPROD2,Sum of Product 2,2173,1972,1972
MAXBRIDGE,Maximise the bridges,4065,1972,1972
TWOVRIBL,Two Variables,1761,1973,1973
ICM2002,Are These Equal,489,1973,1973
RESTEXP,Restaurant Expansion,130,1975,1975
RDF,Random decreasing function,1498,1975,1975
WSC,A wolf, a sheep and cabbage,417,1976,1976
BRTXORS,Brutal-Xors,2261,1977,1977
C2,The powerful sum,75,1977,1977
SLPCYCLE,Sleep Cycle,2634,1978,1978
MERGEDLIS,Merged LIS,4600,1978,1978
ELOMAX,Ratings and Rankings,1849,1978,1978
HBEAR,The Hungry Bear,142,1979,1979
TADELIVE,Delivery Man,4215,1980,1980
STRINGXOR,Consecutive XOR,2283,1982,1982
SHKSTR,Sheokand and String,1837,1983,1983
CLBRKT,Doof fires Brackets,2148,1983,1983
BITBLEND,Bitwise Blend,4016,1983,1983
MULTQ3,Multiples of 3,2489,1983,1983
CRDGAME2,Chef and Trump Cards,4345,1984,1984
RECNDNUM,Chef and Walk,1728,1985,1985
RECNDROT,Chef and Rotation,1522,1985,1985
CNTSOLS,The Number Of Solutions,1192,1986,1986
SEAGRP,Sereja and Graph,1536,1986,1986
LIGHTHSE,Lighthouses,1579,1986,1986
CHGLSTGT,Girl Friend and String Gift,338,1986,1986
GUESSNUM,Guess the number,1658,1987,1987
TOOLS,Fetching Cooking Tools,241,1987,1987
MINBLOCK,Minimize Blocked Roads,2063,1988,1988
FRNDMTNG,Chef and His Friend,1570,1988,1988
SEACO,Sereja and Commands,2691,1990,1990
WINDOW2,Whole submatrix,256,1990,1990
PALSUM,Palindromic Binary Numbers,1793,1991,1991
AND,Pairwise AND sum,3966,1991,1991
ECODE,Exit code,90,1991,1991
EQUILIBR,Reach Equilibrium,1491,1991,1991
CONVSTR,Convert the String,3314,1991,1991
CNTWAYS,The Uncountable Ways,963,1992,1992
PRDTPAIN,Product Pain,4925,1993,1993
CHEFSQUA,Chef and Square,2256,1994,1994
GASOLINE,Gasoline,2640,1995,1995
AVGSORT,Average Sorting,3832,1996,1996
BIGPIZA,Socializing Game around Pizza,282,1997,1997
PERMXORSUM,Permutation XOR Sum,3550,1998,1998
SEARRAYS,Sereja and Arrays,566,1999,1999
GDSUB,Chef and Good Subsequences,4333,1999,1999
QHOUSE,Bear and House Queries,2263,2000,2000
PIBRO,Pizza or Broccoli ,970,2000,2000
CNDYGAME,Magical Candy Store,2985,2001,2001
MFREQ,Most Frequent Element,1843,2001,2001
POSTERS,Tidying Posters,115,2001,2001
NILXOR,Nil Xor,1495,2001,2001
GCDCNT,Chef and Gcd Queries,1205,2002,2002
CHEFMGX,Chef and Magical Steps,2691,2004,2004
GLASS,Glass Measurement,121,2004,2004
CARRAY,Chef and Line,1501,2005,2005
TRIP,Trip,343,2005,2005
MXFACS,Maximum Factors Problem,2446,2006,2006
SECPASS,Chef and Secret Password,1840,2007,2007
DEVCLASS,Devu and his Class,1436,2007,2007
ELWINTER,Winter,1936,2007,2007
XYPIZQ,A Pizza Slice,2525,2008,2008
ETUP,Even tuples,2610,2008,2008
CONDEL,Consecutive Deletions,3421,2008,2008
RUMBLING,The Rumbling,5904,2009,2009
MAXIMISEBITS,Maximise Set Bits ,2189,2010,2010
BDGFT,Birthday Gift Again,2657,2010,2010
SUBREM,Subtree Removal,5197,2010,2010
LWS,Longest Weird Subsequence,476,2011,2011
EARTSEQ,Yet Another Problem About Sequences,2739,2011,2011
EXUND,Chipped Tree,455,2011,2011
TAASEQ,The Lost Arithmetic Sequences,804,2012,2012
SFRV,Swapping,1554,2012,2012
TRPLSRT,Triple Sort,3993,2012,2012
PAIRDIST,Chef and Pairwise Distances,2406,2012,2012
GUESSRT,Guess It Right,2805,2012,2012
ROPASCI,Rock Paper Scissors,3032,2013,2013
CHANGNUM,Changing Numbers,91,2013,2013
CAMC,Chef and Minimum Colouring,1994,2014,2014
ANTEATER,Ants and Anteaters,1105,2014,2014
DISTK,K Distinct Array,3378,2015,2015
LUCKY2,Lucky Number,516,2015,2015
MCHEF,MasterChef,1655,2016,2016
GSUB,Chef Likes Good Sequences,2785,2017,2017
COURSE,Obstacle Course,205,2017,2017
COLLECT,Collecting Magical Berries,947,2017,2017
EVOFWEIRDSUM,Sum this up,2016,2018,2018
CHEFARC,Chef and Robots Competition,1592,2018,2018
CHEFCODE,Chef and Subsequences,2089,2019,2019
JAGAM,Mix Mix Game,955,2019,2019
CHEFB,Chef and easy problem 2,918,2020,2020
H4,Just a simple sum,261,2023,2023
MEDIAN,Little Elephant and Median,386,2023,2023
CRDFLP,Magical Flips,2335,2023,2023
THOUSES,Tree House,5679,2023,2023
E3,Johny the farmer,95,2024,2024
STREGGS,Ciel and Eggs,185,2024,2024
ICL1804,Maze Love,246,2025,2025
ASTRING,Akhil And Random String,667,2025,2025
GIFTCHEF,Gift and Chef,1228,2025,2025
QNUMBER,Queries About Numbers,1100,2026,2026
GAMENUMB,Game with numbers,834,2026,2026
BAKE,The Baking Business,216,2028,2028
XORGM,XOR Game,2091,2028,2028
BOOLGAME,Boolean Game,1547,2028,2028
DESTROY,Chef and Destruction,1314,2031,2031
TWONIM,Dual Nim,1204,2031,2031
DAREA,Minimum Dual Area,4488,2032,2032
GOLMINE,Gold Mining,3262,2033,2033
PHYSICS,Physics Class,990,2034,2034
POPTUNNL,Under the Tunnels,1953,2037,2037
CLEARARR,Clear the Array,3019,2037,2037
CODECRCK,Cracking the Code,1498,2038,2038
CONSADD,Consecutive Adding,4074,2038,2038
CHEFFILT,Chef and Filters,1128,2039,2039
CHEFCRUN,Chef and Circle Run,1272,2041,2041
TUZGMBR,Puppy and Board,682,2041,2041
F4,Se7en,54,2041,2041
GRAPART,Partition the Graph,651,2041,2041
SANSKAR,Alok-nath and His Sanskars,1907,2042,2042
SOLDVAL,Empire Business ,800,2042,2042
E5,Buggy algorithm,79,2043,2043
F6,Divide and conquer,88,2043,2043
H5,Paragraph Formatting,77,2043,2043
BALANCED,Balanced Walks,176,2043,2043
TERM,Counting Terms,101,2044,2044
OPTSORT,Optimal Sorting,2896,2045,2045
CCIRCLES,Chef and Circles,1840,2046,2046
LIKECS03,Infinite OR Game,1099,2046,2046
KIRLAB,Kirito in labyrinth,1225,2047,2047
SKIING,Skiing,671,2047,2047
KNIGHTS,N Knights Problem,140,2047,2047
MEXSTR,Binary String MEX,4407,2048,2048
CHEFWD,Chef World,690,2049,2049
RED1,Reduce to 1,1912,2050,2050
LEBOBBLE,Little Elephant and Bubble Sort,448,2051,2051
BASE,Our Base is Under Attack,1142,2052,2052
WORLDCUP,Strategy for the World Cup,884,2055,2055
GUESSPRM,Guess the Prime!,2348,2055,2055
FLIPFAIL,Flipping Failure,1535,2056,2056
ROTSTRNG,Rotate the String,280,2056,2056
TRIP2,Chef and Trip,1073,2056,2056
MAXREMOV,Max Range Queries,1769,2057,2057
H2,Kayaks,94,2057,2057
CHEFGAME,ChefGame,1389,2058,2058
MINSZ,Minimise the Size,2238,2059,2059
GN_THEORY,KBG and GN-Theory,1573,2059,2059
PALLIND,Bob and Pallindromes,224,2060,2060
STNGAME,Stone Game,2161,2060,2060
MAKEQUAL,Make them Equal,2125,2060,2060
N5,Traffic jam,120,2061,2061
MAXPOINT,Maximum Points,2735,2061,2061
VPATH,Valid Paths,4268,2061,2061
